Resolution,1920,1080,Distance,57,Width,47.8,Subject,ACT-05208452X,Test,CC9-04202018-133038,Calibration,CC9-04202018-133038
13265,22.1054,-12.7858,22.3212,-12.7959,-6.49783,0.161218,-0.215877,0.0101659,13308.3,22.0416,-12.838,0
13273,22.0793,-12.8044,22.3212,-12.7959,-3.26306,-2.33048,-0.241981,-0.00847797,13302.2,22.0743,-12.7078,0
13285,22.0782,-12.8064,22.3212,-12.7959,-0.0883464,-0.161452,-0.243041,-0.0104154,13293.5,22.0691,-12.6026,0
13293,22.0795,-12.7938,22.3212,-12.7959,0.168674,1.57491,-0.241692,0.00218388,13284.6,22.0999,-12.8386,0
13305,22.1004,-12.7832,22.3212,-12.7959,1.74147,0.881893,-0.220794,0.0127666,13276.8,22.1516,-12.8102,0
13317,22.1151,-12.7959,22.3212,-12.7959,1.22214,-1.06404,-0.206128,-1.89663e-06,13268.2,22.1324,-12.792,0
13325,22.1194,-12.8188,22.3212,-12.7959,0.534707,-2.86044,-0.201851,-0.0228854,13256.1,22.1162,-12.7418,0
13337,22.1283,-12.8229,22.3212,-12.7959,0.744889,-0.337593,-0.192912,-0.0269365,13240.2,22.1178,-12.9431,0
13345,22.1727,-12.8827,22.3212,-12.7959,5.55214,-7.4821,-0.148495,-0.0867933,13222.7,22.2091,-12.9298,0
13357,22.2818,-12.9112,22.3212,-12.7959,9.0919,-2.36935,-0.0393922,-0.115226,13205.2,22.3592,-12.8517,0
13365,22.3556,-12.914,22.3212,-12.7959,9.22049,-0.354327,0.0343717,-0.11806,13187.2,22.3577,-12.9352,0
13377,22.3823,-12.8754,22.3212,-12.7959,2.22371,3.21852,0.0610562,-0.0794379,13168.9,22.4636,-12.9016,0
13385,22.4244,-12.8408,22.3212,-12.7959,5.26362,4.32471,0.103165,-0.0448403,13151.7,22.4111,-12.6519,0
13397,22.4268,-12.8229,22.3212,-12.7959,0.200242,1.48996,0.105568,-0.0269607,13136.7,22.6535,-12.8306,0
13405,22.4245,-12.8169,22.3212,-12.7959,-0.293069,0.75134,0.103224,-0.02095,13123.2,22.4486,-12.8263,0
13417,22.3648,-12.8137,22.3212,-12.7959,-4.96781,0.261678,0.0436098,-0.0178099,13109.4,22.3223,-12.8088,0
13425,22.3309,-12.8117,22.3212,-12.7959,-4.24428,0.257385,0.00965557,-0.0157508,13092.9,22.3167,-12.7532,0
13437,22.3299,-12.802,22.3212,-12.7959,-0.0855588,0.81034,0.00862886,-0.0060267,13073.9,22.2807,-12.8697,0
13445,22.3309,-12.787,22.3212,-12.7959,0.124318,1.87508,0.00962341,0.00897397,13057,22.3375,-12.7955,0
13457,22.3419,-12.7662,22.3212,-12.7959,0.920564,1.7326,0.0206702,0.0297652,13057,22.4278,-12.7839,0
13465,22.3473,-12.7241,22.3212,-12.7959,0.669708,5.26303,0.0260278,0.0718694,13057,22.4763,-12.6331,0
13477,22.3473,-12.7241,22.3212,-12.7959,0,0,0.0260278,0.0718694,13057,22.3494,-12.6693,0
