Resolution,1920,1080,Distance,57,Width,47.8,Subject,ACT-05208452X,Test,CC9-04202018-132555,Calibration,CC9-04202018-132555
13349,22.2125,-12.309,22.3212,-12.7959,-10.2671,2.92899,-0.10876,0.486935,13765.6,22.1414,-12.3222,0
13361,22.2091,-12.3053,22.3212,-12.7959,-0.281381,0.311801,-0.112137,0.490677,13781.9,22.0347,-12.3126,0
13373,22.2111,-12.3173,22.3212,-12.7959,0.163686,-1.0015,-0.110172,0.478659,13795.9,22.1961,-12.2916,0
13381,22.2694,-12.3248,22.3212,-12.7959,7.28626,-0.941839,-0.0518823,0.471124,13808.4,22.3399,-12.3252,0
13393,22.3703,-12.3282,22.3212,-12.7959,8.40982,-0.281304,0.0490356,0.467749,13821.6,22.4058,-12.3312,0
13401,22.4132,-12.3311,22.3212,-12.7959,5.36336,-0.362055,0.0919424,0.464852,13837,22.4658,-12.4735,0
13413,22.4413,-12.3404,22.3212,-12.7959,2.34335,-0.779722,0.120063,0.455496,13856.7,22.4835,-12.3207,0
13424,22.4409,-12.3861,22.3212,-12.7959,-0.0355665,-4.15057,0.119671,0.409839,13880.4,22.4161,-12.4852,0
13434,22.4374,-12.4444,22.3212,-12.7959,-0.347032,-5.82674,0.116201,0.351572,13903.6,22.4636,-12.3456,0
13442,22.4051,-12.3984,22.3212,-12.7959,-4.03744,5.74308,0.0839015,0.397516,13922.3,22.3885,-12.4233,0
13454,22.3893,-12.4307,22.3212,-12.7959,-1.31813,-2.69076,0.068084,0.365227,13937.5,22.3677,-12.473,0
13462,22.3896,-12.3953,22.3212,-12.7959,0.0300562,4.42706,0.0683244,0.400644,13952.5,22.3016,-12.3582,0
13474,22.3796,-12.3895,22.3212,-12.7959,-0.826619,0.485571,0.058405,0.406471,13952.5,22.3887,-12.4445,0
13482,22.3606,-12.3051,22.3212,-12.7959,-2.37542,10.5509,0.0394016,0.490878,13952.5,22.4089,-12.1851,0
13494,22.3606,-12.3051,22.3212,-12.7959,0,0,0.0394016,0.490878,13952.5,22.349,-12.2449,0
